162,23,Prangbakat,3,-,0,Menga,5,Pasah,9,Sri,6,Wage,4,Tungleh,7,Soma,4,Sri,6,Urungan,4,Dewa,9
163,23,Prangbakat,3,Luang,1,Pepet,4,Beteng,4,Laba,5,Kliwon,8,Aryang,6,Anggara,3,Indra,5,Tulus,6,Pati,7
164,23,Prangbakat,3,-,0,Menga,5,Kajeng,7,Jaya,1,Umanis,5,Urukung,5,Budha,7,Guru,8,Dadi,8,Suka,10
165,23,Prangbakat,3,Luang,1,Pepet,4,Pasah,9,Menala,8,Pahing,9,Paniron,8,Wraspati,8,Yama,9,Dangu,5,Raja,8
166,23,Prangbakat,3,Luang,1,Pepet,4,Beteng,4,Sri,6,Pon,7,Was,9,Sukra,6,Ludra,3,Jangur,8,Duka,4
167,23,Prangbakat,3,Luang,1,Pepet,4,Kajeng,7,Laba,5,Wage,4,Maulu,3,Saniscara,9,Brahma,7,Gigis,9,Duka,4
168,24,Bala,7,Luang,1,Pepet,4,Pasah,9,Jaya,1,Kliwon,8,Tungleh,7,Redite,5,Kala,1,Nohan,3,Duka,4
169,24,Bala,7,Luang,1,Pepet,4,Beteng,4,Menala,8,Umanis,5,Aryang,6,Soma,4,Uma,4,Ogan,7,Raksasa,1
170,24,Bala,7,-,0,Menga,5,Kajeng,7,Sri,6,Pahing,9,Urukung,5,Anggara,3,Sri,6,Erengan,1,Suka,10
171,24,Bala,7,-,0,Menga,5,Pasah,9,Laba,5,Pon,7,Paniron,8,Budha,7,Indra,5,Urungan,4,Sri,6
172,24,Bala,7,-,0,Menga,5,Beteng,4,Jaya,1,Wage,4,Was,9,Wraspati,8,Guru,8,Tulus,6,Suka,10
173,24,Bala,7,-,0,Menga,5,Kajeng,7,Menala,8,Kliwon,8,Maulu,3,Sukra,6,Yama,9,Dadi,8,Sri,6
174,24,Bala,7,-,0,Menga,5,Pasah,9,Sri,6,Umanis,5,Tungleh,7,Saniscara,9,Ludra,3,Dangu,5,Sri,6
175,25,Ugu,1,-,0,Menga,5,Beteng,4,Laba,5,Pahing,9,Aryang,6,Redite,5,Brahma,7,Jangur,8,Sri,6
176,25,Ugu,1,Luang,1,Pepet,4,Kajeng,7,Jaya,1,Pon,7,Urukung,5,Soma,4,Kala,1,Gigis,9,Pati,7
177,25,Ugu,1,Luang,1,Pepet,4,Pasah,9,Menala,8,Wage,4,Paniron,8,Anggara,3,Uma,4,Nohan,3,Raja,8
